target,epoch,injection_ratio,avg_arousal_index_high,avg_arousal_index_low,se_arousal_index_high,se_arousal_index_low
abuse,1990-1994,40,0.4264432684027176,0.40955447117873983,0.006211438166946469,0.006269233992107046
abuse,1990-1994,60,0.43076467461438084,0.40534709823533815,0.00626968572849932,0.006354951501850001
abuse,1990-1994,80,0.43547088302520914,0.40241817938401336,0.006341762270003856,0.006466540637360865
abuse,1995-1999,0,0.4273576990884522,0.4273576990884522,0.006464540709033977,0.006464540709033977
abuse,1995-1999,100,0.43319587814694616,0.3954708721331158,0.006188483015100638,0.0063590345779867
abuse,1995-1999,20,0.42907774459717896,0.4209602446650593,0.00637907517786086,0.006417766968520628
abuse,1995-1999,40,0.4314052297424058,0.41541717568949366,0.006325924368166744,0.006409044305919855
abuse,1995-1999,60,0.4341143453638793,0.4105372380685478,0.006374052326796132,0.006509755525760341
abuse,1995-1999,80,0.43306669002914094,0.4023749489678434,0.00631421131213489,0.006479330534199901
abuse,2000-2004,0,0.42170876666696033,0.42170876666696033,0.006584072019642717,0.006584072019642717
abuse,2000-2004,100,0.44167583509532965,0.4038720782659212,0.006398643189391708,0.0065452397780305285
abuse,2000-2004,20,0.42624746728998836,0.4181808562555826,0.006471415300028413,0.006537604814106164
abuse,2000-2004,40,0.431776713853131,0.4156152291421691,0.006484359923463345,0.006588571970391752
abuse,2000-2004,60,0.43370392560496007,0.40957923609763747,0.0064334502316270355,0.006558765268508232
abuse,2000-2004,80,0.43855883074990276,0.4077555300413196,0.0063534898418941025,0.0064934057644721824
abuse,2005-2009,0,0.4231970505025391,0.4231970505025391,0.006678852541091976,0.006678852541091976
abuse,2005-2009,100,0.4423365963556985,0.3970767843984714,0.0063859711790153015,0.006589448453724113
abuse,2005-2009,20,0.4278575021445297,0.4180659679580104,0.006523731544982268,0.006568887030163233
abuse,2005-2009,40,0.42988677571251105,0.4115555319261466,0.006512574428598782,0.00658743372836733
abuse,2005-2009,60,0.43467232723798127,0.40771756213390253,0.006463670079624352,0.006590852571089531
abuse,2005-2009,80,0.43841802915301253,0.40256036061838163,0.0064065271776354875,0.006577179212775572
abuse,2010-2014,0,0.4220844558816707,0.4220844558816707,0.006620046754721351,0.006620046754721351
abuse,2010-2014,100,0.4387363826922357,0.3968781188638168,0.006383421272273725,0.006477061388867887
abuse,2010-2014,20,0.4280239494828858,0.418837984132736,0.006527438344941823,0.006562283820124295
abuse,2010-2014,40,0.4313690856674376,0.4140352217198598,0.006437624687002469,0.006489365623846508
abuse,2010-2014,60,0.4340818898177002,0.4093625326313178,0.006424613993577318,0.006499927282827453
abuse,2010-2014,80,0.4374428245012327,0.4043221566818932,0.006383563362346721,0.00646551102907585
abuse,2015-2019,0,0.43000670233714305,0.43000670233714305,0.0067623369785430485,0.0067623369785430485
abuse,2015-2019,100,0.45376786311232176,0.4051367686806827,0.006541203918525734,0.006855216842568597
abuse,2015-2019,20,0.4341579531894439,0.4242761364201476,0.006752347139737438,0.006812810077926586
abuse,2015-2019,40,0.44065063697028706,0.420817617657071,0.006675669643708998,0.006830414489953046
abuse,2015-2019,60,0.44360510733481745,0.41383445572952215,0.0065441620464642926,0.006733130881338445
abuse,2015-2019,80,0.4507463364970848,0.41259781467557854,0.006506228329614175,0.006790431287483868
anxiety,1970-1974,0,0.39264737975302516,0.39264737975302516,0.006301470072849147,0.006301470072849147
anxiety,1970-1974,100,0.42636429843988566,0.3700385435043012,0.006740525298022565,0.00633417369611545
anxiety,1970-1974,20,0.3993626752124312,0.38637511813711084,0.006426663677723812,0.006301410782883539
anxiety,1970-1974,40,0.4070172034402784,0.3822656163837713,0.006612585653908881,0.006419676265799537
anxiety,1970-1974,60,0.41275354094457944,0.3774189455526117,0.006710706012012317,0.006420076702168306
anxiety,1970-1974,80,0.41951297832237333,0.37337007097095354,0.006757079524581232,0.006410030946418769
anxiety,1975-1979,0,0.3929019702171119,0.3929019702171119,0.005902483974279829,0.005902483974279829
anxiety,1975-1979,100,0.42436674198157487,0.3654631920955071,0.006600185447731155,0.006021209206127231
anxiety,1975-1979,20,0.40138698405971496,0.38769802959206656,0.006076251549485342,0.005950799228210997
anxiety,1975-1979,40,0.40953169138672685,0.3826282754249509,0.006183588102593549,0.005946839918934222
anxiety,1975-1979,60,0.4133289932772519,0.3754687144231001,0.006335655612306532,0.005982950257441088
anxiety,1975-1979,80,0.41771493295777884,0.369989885252764,0.006496815746622161,0.005998960661658115
anxiety,1980-1984,0,0.3911236433253695,0.3911236433253695,0.005761495786030993,0.005761495786030993
anxiety,1980-1984,100,0.4184474970330667,0.3603149925654071,0.006478097571019946,0.006105024945862686
anxiety,1980-1984,20,0.3968461803230081,0.38313663161168465,0.005996907344222068,0.005899767539483245
anxiety,1980-1984,40,0.4035046599218637,0.3785447504794575,0.006100517653016708,0.005926235655774311
anxiety,1980-1984,60,0.4088264977111444,0.37123975530069464,0.006297998915572585,0.006042580609619903
anxiety,1980-1984,80,0.4135055068164085,0.36669203274801865,0.006388278773581493,0.006099427512036453
anxiety,1985-1989,0,0.40271740571448184,0.40271740571448184,0.006190149741720452,0.006190149741720452
anxiety,1985-1989,100,0.4291192301513552,0.3678870331789769,0.006753502331097928,0.006399631374617687
anxiety,1985-1989,20,0.40827773053063776,0.3951114874187791,0.00631854313235847,0.006253268693015762
anxiety,1985-1989,40,0.4136035897039247,0.388017054150579,0.006382640880489364,0.006243184930183459
anxiety,1985-1989,60,0.41979846692987843,0.3818955139794499,0.006571230846912574,0.006394304058392496
anxiety,1985-1989,80,0.4258511200856012,0.37553565544218576,0.006695832169865476,0.006464231899132147
anxiety,1990-1994,0,0.4016264420767343,0.4016264420767343,0.006085045178762377,0.006085045178762377
anxiety,1990-1994,100,0.4294137830062318,0.37047061958216465,0.006290160121835403,0.006168083115743938
anxiety,1990-1994,20,0.40542347549052427,0.3936593840306977,0.00616107356042999,0.006181723747026936
anxiety,1990-1994,40,0.41159188982762307,0.3865451530217882,0.006155789421706274,0.006156332442131776
anxiety,1990-1994,60,0.41822273720075315,0.38013984743848905,0.006237088181182665,0.006201604294919142
anxiety,1990-1994,80,0.42500255452124963,0.3760405715391202,0.006277963990365826,0.006214058287984164
anxiety,1995-1999,0,0.3999680612198697,0.3999680612198697,0.005989396515055613,0.005989396515055613
anxiety,1995-1999,100,0.4361746112645557,0.3755705770357706,0.006385167533311542,0.006326420463038815
anxiety,1995-1999,20,0.40905942448822463,0.3957019064237425,0.0062799017701340165,0.006218602775753086
anxiety,1995-1999,40,0.41857917662835503,0.3921662525231092,0.006298228669050295,0.006234789549629797
anxiety,1995-1999,60,0.4239766183440096,0.38583860943107506,0.006277110535520494,0.0062153710075446055
anxiety,1995-1999,80,0.4300761054299477,0.3804604857844847,0.006376701497964904,0.006326394288477944
anxiety,2000-2004,0,0.4070843806110515,0.4070843806110515,0.005790888964216197,0.005790888964216197
anxiety,2000-2004,100,0.4361417171174676,0.37309184410238055,0.006521209094186379,0.006430727680509227
anxiety,2000-2004,20,0.41347324764630516,0.39916586102732465,0.005976939629511914,0.00598625295046558
anxiety,2000-2004,40,0.41916639958156043,0.3913891914661862,0.006213639505750241,0.0061661932206554535
anxiety,2000-2004,60,0.4244950888012071,0.3844278145792856,0.0064352668283262195,0.006342751949347909
anxiety,2000-2004,80,0.4315299481240712,0.37931538370439283,0.006469772745817488,0.006390470180706956
anxiety,2005-2009,0,0.4046398564711556,0.4046398564711556,0.005908591205189615,0.005908591205189615
anxiety,2005-2009,100,0.438776303450931,0.3758699987227138,0.0063577469503520905,0.006269422364692437
anxiety,2005-2009,20,0.41337592544746,0.39963015322874296,0.00599554690530867,0.005970955183836612
anxiety,2005-2009,40,0.42017739987085234,0.3947000158612277,0.0060648319421116184,0.006047126696249499
anxiety,2005-2009,60,0.4229574499846985,0.38578831158957405,0.006157867352617635,0.006112967103054319
anxiety,2005-2009,80,0.4327576765943874,0.3815898124398074,0.006239916866223552,0.006184434430995178
anxiety,2010-2014,0,0.4054841670827202,0.4054841670827202,0.005897511128127628,0.005897511128127628
anxiety,2010-2014,100,0.4344339867008894,0.3721643459199407,0.0065378506665657405,0.0064161359871197105
anxiety,2010-2014,20,0.4111942166738049,0.3971331542339321,0.006104323699486205,0.006072291906494878
anxiety,2010-2014,40,0.4169089042371204,0.39061670028706647,0.006345836654822926,0.006271094809575881
anxiety,2010-2014,60,0.4242169226231283,0.38603618920521543,0.006348432816922914,0.006309180689544912
anxiety,2010-2014,80,0.42999506326101244,0.38047987168448605,0.00635493359247565,0.006307171296551237
anxiety,2015-2019,0,0.4043278913817538,0.4043278913817538,0.005749360837284582,0.005749360837284582
anxiety,2015-2019,100,0.43912692237329054,0.37512098391994897,0.00636184511031844,0.006317435721199555
anxiety,2015-2019,20,0.4119456753583526,0.3975396881892691,0.00596698940732554,0.00596836827514052
anxiety,2015-2019,40,0.4192614379064616,0.3910297426341272,0.006182925319969163,0.00613224607450072
anxiety,2015-2019,60,0.4245984407694297,0.38450399049880896,0.006320098532664081,0.006234739901210426
anxiety,2015-2019,80,0.4327874897836413,0.3812545169628326,0.006357035366691808,0.006326440819439526
depression,1970-1974,0,0.39862895699748757,0.39862895699748757,0.006091508404760091,0.006091508404760091
depression,1970-1974,100,0.4387111727318846,0.3584535251744575,0.0068591319979280415,0.006940184829811805
depression,1970-1974,20,0.4043118380944105,0.3897002380496952,0.006267500929094524,0.006283507053521707
depression,1970-1974,40,0.41482133960641143,0.381850869099261,0.006511137855906492,0.006612037485124278
depression,1970-1974,60,0.42243628870406535,0.37314438106859016,0.006669277973113577,0.006749027497635581
depression,1970-1974,80,0.4312668719995843,0.3657765414493685,0.006812326665241471,0.006909352332158046
depression,1975-1979,0,0.3914079571109951,0.3914079571109951,0.005870025392040462,0.005870025392040462
depression,1975-1979,100,0.43090678776399394,0.35034464981095537,0.0066791055836712965,0.006512309997930477
depression,1975-1979,20,0.40111820114817875,0.38264315978208086,0.006163003358627758,0.006192787090009989
depression,1975-1979,40,0.4081163681784271,0.3724951381910529,0.006367193220598112,0.006354513308824467
depression,1975-1979,60,0.415732946121369,0.36420426796766836,0.0065276167311901934,0.006448293689977312
depression,1975-1979,80,0.4242634148269153,0.35710773341129903,0.006606881612485825,0.006514818130333752
depression,1980-1984,0,0.39648921525398173,0.39648921525398173,0.006083447267422876,0.006083447267422876
depression,1980-1984,100,0.4351558557866924,0.3606683237529096,0.0064094884352277086,0.006549806693659119
depression,1980-1984,20,0.4051668208050697,0.38979347738825165,0.006151933727655272,0.0061704458142334525
depression,1980-1984,40,0.41396972408247407,0.38285113831649087,0.006360569395562376,0.006393573909199898
depression,1980-1984,60,0.41895902230200444,0.37354562727598245,0.00626030388095136,0.00628226115673771
depression,1980-1984,80,0.42556591414323286,0.36591602005588786,0.006370704609107357,0.0064291306103457626
depression,1985-1989,0,0.39436276330081566,0.39436276330081566,0.005846932663031556,0.005846932663031556
depression,1985-1989,100,0.42943784607582086,0.3597277904644758,0.006207210794788438,0.006288854847061549
depression,1985-1989,20,0.4027164872976298,0.38730487229771937,0.006004332852275885,0.00604792822824033
depression,1985-1989,40,0.4098269582398314,0.3790246491368456,0.00607915829529772,0.006122797455253212
depression,1985-1989,60,0.4170488515486247,0.3722143154737366,0.006182343445194789,0.00621534028017323
depression,1985-1989,80,0.42293220983713475,0.3657730063299368,0.006206487476056972,0.00626770378330588
depression,1990-1994,0,0.39712674014659927,0.39712674014659927,0.006302266160792781,0.006302266160792781
depression,1990-1994,100,0.42937384376882426,0.36260366797396915,0.006236538001819383,0.006360813913074673
depression,1990-1994,20,0.4042997918746237,0.3904747709965374,0.0062679401603338404,0.006334629703038409
depression,1990-1994,40,0.41105831130634146,0.38256663331821733,0.006321284811017821,0.006401264658762848
depression,1990-1994,60,0.4175791959729452,0.37707303278883,0.006216909324575425,0.006335502973554545
depression,1990-1994,80,0.42290101373129224,0.3681909611830652,0.006242425196575162,0.00635301825075629
depression,1995-1999,0,0.39411466002792533,0.39411466002792533,0.006128342757115685,0.006128342757115685
depression,1995-1999,100,0.4288613602173107,0.36069662327233526,0.00642748564270188,0.006550310348510993
depression,1995-1999,20,0.4006378818600602,0.3872300374020387,0.006305557158432904,0.006342486628260348
depression,1995-1999,40,0.40677462587559166,0.3798692164029479,0.006434223024587583,0.006521120118939407
depression,1995-1999,60,0.4141729120652082,0.37228102769862004,0.0064820421934561724,0.006538634886782331
depression,1995-1999,80,0.42266522559888076,0.36731526174692214,0.0064716347219218335,0.006570879148162345
depression,2000-2004,0,0.3972337869953399,0.3972337869953399,0.0059455826994175434,0.0059455826994175434
depression,2000-2004,100,0.4280093060322832,0.3598721449146716,0.006279011053850811,0.006414397784179156
depression,2000-2004,20,0.40425511643306605,0.38914638401830826,0.006130284160330438,0.006197636271066713
depression,2000-2004,40,0.41007848301005223,0.3810783496441363,0.006229097466342952,0.006394530179269951
depression,2000-2004,60,0.41685494172381077,0.37303952541096064,0.006270915137656595,0.006439173323365163
depression,2000-2004,80,0.4235352776840835,0.36751222583776627,0.006313975585141475,0.006498465153141971
depression,2005-2009,0,0.39744711263535326,0.39744711263535326,0.005982398601782657,0.005982398601782657
depression,2005-2009,100,0.4310088609712043,0.3571364115457417,0.006389420683376707,0.006588852142554414
depression,2005-2009,20,0.40358249602163426,0.3891124468886148,0.006098710750970511,0.006152641229520588
depression,2005-2009,40,0.4113201177993533,0.3806733132041907,0.006226760073059992,0.006328964503066479
depression,2005-2009,60,0.41914574680119043,0.374007199624918,0.006277334837229166,0.006463108808861848
depression,2005-2009,80,0.4240142052535701,0.3634938899801216,0.0063093431391877145,0.006494448111144141
depression,2010-2014,0,0.3970363394386179,0.3970363394386179,0.006216777147215697,0.006216777147215697
depression,2010-2014,100,0.4294185013464399,0.3600019597711875,0.006475928418600864,0.0066042830491030696
depression,2010-2014,20,0.40405672379926505,0.38900565068198534,0.006375385777889502,0.006417108112131015
depression,2010-2014,40,0.40962437013767194,0.3803559961258186,0.0063587728179843196,0.0064749253030373
depression,2010-2014,60,0.41467196673162726,0.3719539495028039,0.006265793389643591,0.006379874308935491
depression,2010-2014,80,0.422764347272275,0.3660067611196208,0.0064406719183504185,0.006537965864077663
depression,2015-2019,0,0.3995079719416427,0.3995079719416427,0.005990226924292456,0.005990226924292456
depression,2015-2019,100,0.4294736324476819,0.3584217355524799,0.006331011954117992,0.006468435120088399
depression,2015-2019,20,0.40435812049093245,0.3884147106374992,0.006132162090615098,0.006213750440696253
depression,2015-2019,40,0.41089921118454387,0.38052967883240585,0.006327589919010895,0.006426329337265321
depression,2015-2019,60,0.4153626829315374,0.3701563763621712,0.00634843197569398,0.0064584423214968795
depression,2015-2019,80,0.4227064151274288,0.3648323078130268,0.006357069119327763,0.006499769485483661
mental_health,1970-1974,0,0.3733916631993552,0.3733916631993552,0.004925423120175182,0.004925423120175182
mental_health,1970-1974,100,0.4016385772918934,0.3649403674791204,0.005641737056972107,0.004821817880511125
mental_health,1970-1974,20,0.3808835330672532,0.372873335185779,0.005058833843158392,0.0048644772597931495
mental_health,1970-1974,40,0.38578286208737433,0.3707686410980213,0.005326328140583059,0.004973530515585132
mental_health,1970-1974,60,0.3930217540240427,0.37031042905281664,0.005397797575433306,0.004889163718156963
mental_health,1970-1974,80,0.39754918382711624,0.3680045333008751,0.005534238598836785,0.004876480496437038
mental_health,1975-1979,0,0.3687365003296255,0.3687365003296255,0.004883702849940748,0.004883702849940748
mental_health,1975-1979,100,0.3958516545757572,0.3561367477514424,0.0055168296237128114,0.004773122218860689
mental_health,1975-1979,20,0.3728891752609159,0.3647433872463313,0.005033910726184693,0.004862014767406613
mental_health,1975-1979,40,0.377558416854359,0.36159179204163944,0.005216453200537474,0.00485914197410316
mental_health,1975-1979,60,0.38406221037155297,0.3590903747162664,0.005335820790127164,0.004816933557079258
mental_health,1975-1979,80,0.3893280019235319,0.3572096529789617,0.005440987630715364,0.004798373939149088
mental_health,1980-1984,0,0.37321685773733343,0.37321685773733343,0.005153824735290682,0.005153824735290682
mental_health,1980-1984,100,0.4047918026381162,0.3608650454839483,0.006158310157547766,0.005253159969051253
mental_health,1980-1984,20,0.3804368993323532,0.3711147437927459,0.0053952825455727505,0.005201641216524425
mental_health,1980-1984,40,0.3859174303445421,0.3694551687268006,0.0055440426721399625,0.005193942352009763
mental_health,1980-1984,60,0.39221431055823747,0.36699958687950684,0.005770581009262995,0.005237918807350998
mental_health,1980-1984,80,0.39891447313611883,0.36431130336180007,0.005977884657770746,0.005264437408524571
mental_health,1985-1989,0,0.37365545538521444,0.37365545538521444,0.005312700946935061,0.005312700946935061
mental_health,1985-1989,100,0.4022978771158067,0.3587005678216404,0.006207089683781559,0.005278694552885897
mental_health,1985-1989,20,0.3778497776456378,0.36878876482587797,0.005532527270788535,0.005304511853767311
mental_health,1985-1989,40,0.38246657976830634,0.3654665635705494,0.005717624930883611,0.0052784445221589725
mental_health,1985-1989,60,0.389735579000347,0.3647418210908918,0.005856023299922546,0.0052515506428574416
mental_health,1985-1989,80,0.3955918192688743,0.361517210213688,0.006105395383127181,0.005295179331959616
mental_health,1990-1994,0,0.3799293841977261,0.3799293841977261,0.005537200874015892,0.005537200874015892
mental_health,1990-1994,100,0.40800197608861655,0.3709892789960245,0.005826410327419511,0.005227547982494635
mental_health,1990-1994,20,0.38525463336373517,0.3776362436361766,0.005601611607227809,0.005411668538030213
mental_health,1990-1994,40,0.39197607371394644,0.3753950185191198,0.005690177988538501,0.005351855550446908
mental_health,1990-1994,60,0.3971146556024387,0.373233741754312,0.005799654874633001,0.005351058614088059
mental_health,1990-1994,80,0.4038302667713764,0.37285950192948925,0.005860303767368752,0.005353359349605
mental_health,1995-1999,0,0.37976731298192756,0.37976731298192756,0.005679954791030791,0.005679954791030791
mental_health,1995-1999,100,0.4077334540330554,0.36813333452806046,0.005764721990722103,0.00531322900660638
mental_health,1995-1999,20,0.3870159877587404,0.37844569630208286,0.0057859035394926765,0.005675952632947772
mental_health,1995-1999,40,0.3939536392146047,0.37728258766052714,0.0058245910321788955,0.00562419619767153
mental_health,1995-1999,60,0.3998638684930967,0.3747721098772844,0.0057687770964167315,0.005499257645503149
mental_health,1995-1999,80,0.4037408112796735,0.37115440352939466,0.005752941549045451,0.0053987396150798365
mental_health,2000-2004,0,0.3838933387432533,0.3838933387432533,0.005723071414104926,0.005723071414104926
mental_health,2000-2004,100,0.4111473669925837,0.3662998968902766,0.005873893340796934,0.00522895288803941
mental_health,2000-2004,20,0.3899978000615477,0.3801986463211543,0.005774026053437605,0.005599745885762493
mental_health,2000-2004,40,0.396487088099208,0.3779022828355083,0.005856925809150083,0.005537178325409724
mental_health,2000-2004,60,0.4028146405654381,0.37413066485605917,0.00591373558106493,0.00548400396821326
mental_health,2000-2004,80,0.4061424016099977,0.3692450407537022,0.005868205692297073,0.005355711021435408
mental_health,2005-2009,0,0.38248645390731895,0.38248645390731895,0.00554504222574272,0.00554504222574272
mental_health,2005-2009,100,0.413687319644242,0.3645976879540024,0.005788584529485117,0.00517906774721105
mental_health,2005-2009,20,0.38996272211105804,0.3789022058266197,0.005727367332845979,0.005531076040849773
mental_health,2005-2009,40,0.3955687704212679,0.3747223007128838,0.005734067706583664,0.00539945022032162
mental_health,2005-2009,60,0.4041133883921142,0.37236492154738976,0.005797740708852638,0.0053550125539275975
mental_health,2005-2009,80,0.40723328118531904,0.3674681880690978,0.005763310872927627,0.00525033873202432
mental_health,2010-2014,0,0.3843997583659079,0.3843997583659079,0.0055348608318577935,0.0055348608318577935
mental_health,2010-2014,100,0.4096690486825446,0.3655213409669863,0.0056886063589265635,0.0051098603375821245
mental_health,2010-2014,20,0.38908337303391527,0.38103917137368737,0.0054762328657410805,0.005363592624709998
mental_health,2010-2014,40,0.392356650696436,0.37451214472282884,0.005577576218859284,0.005326157423891332
mental_health,2010-2014,60,0.39916713683638005,0.37196278408670513,0.005610196495202949,0.005214080686800986
mental_health,2010-2014,80,0.4035411770839602,0.36780430944158604,0.005651308827788291,0.0051340884866515595
mental_health,2015-2019,0,0.39170716208847833,0.39170716208847833,0.005567482666052503,0.005567482666052503
mental_health,2015-2019,100,0.4126012704438417,0.36765733210479246,0.005785858131651978,0.005254413030707766
mental_health,2015-2019,20,0.3963207905859862,0.3875886150464392,0.005620750534441646,0.00553280277087561
mental_health,2015-2019,40,0.40182694979088984,0.38320432643401225,0.005690286833288095,0.005465090518915922
mental_health,2015-2019,60,0.40552323676878643,0.37778500557631534,0.005808620453850404,0.005478424343799222
mental_health,2015-2019,80,0.409063744448225,0.3728597793042284,0.00579128148993401,0.00534876998339254
mental_illness,1970-1974,0,0.37511160714285713,0.37511160714285713,0.0054772434164452695,0.0054772434164452695
mental_illness,1970-1974,100,0.431130239520958,0.3670151515151515,0.00892641356383225,0.008331119457156458
mental_illness,1970-1974,20,0.38766674737746837,0.3728286292653944,0.005431537661302758,0.005191928241998508
mental_illness,1970-1974,40,0.3983138748840588,0.3718863716148693,0.005464468183534351,0.005124611841368386
mental_illness,1970-1974,60,0.4040418558805845,0.37119242193931135,0.006194253063653598,0.005773276509827247
mental_illness,1970-1974,80,0.4138627296564774,0.3699921397771425,0.007232293236209735,0.00669953176382983
mental_illness,1975-1979,0,0.3831354962566894,0.3831354962566894,0.005141394849588174,0.005141394849588174
mental_illness,1975-1979,100,0.427161522781122,0.3708606678213606,0.0055726594131597215,0.0052333113712154005
mental_illness,1975-1979,20,0.3927380763757908,0.3807886418569312,0.005340599477435012,0.005207045511927648
mental_illness,1975-1979,40,0.4009140934632821,0.37775078458780303,0.005417304997232196,0.00519137516504288
mental_illness,1975-1979,60,0.41046295263574406,0.3747948739176595,0.005576306028947567,0.005259186340785061
mental_illness,1975-1979,80,0.4185253589418214,0.37263938441909433,0.005597751653496011,0.005226833010889943
mental_illness,1980-1984,0,0.3919710275813967,0.3919710275813967,0.0057521992054464215,0.0057521992054464215
mental_illness,1980-1984,100,0.4210254802620403,0.36634256521884045,0.006108173740109439,0.00534898016485065
mental_illness,1980-1984,20,0.3988837475465589,0.38702768744778626,0.005920731122345232,0.005750917869091902
mental_illness,1980-1984,40,0.40596492375036036,0.38214792528984065,0.0059788320706136095,0.005683223144171908
mental_illness,1980-1984,60,0.41055289668340905,0.3762591595038952,0.005995296281236351,0.005525423009181685
mental_illness,1980-1984,80,0.41621351313005406,0.3707598036829759,0.006131592247699956,0.005480710106419111
mental_illness,1985-1989,0,0.3854789636921853,0.3854789636921853,0.00525223717746344,0.00525223717746344
mental_illness,1985-1989,100,0.42655151685223985,0.36639642789284244,0.005749372130458878,0.0050461122992153246
mental_illness,1985-1989,20,0.3945835148627909,0.3808908305313333,0.005426884544451267,0.005222204855605336
mental_illness,1985-1989,40,0.4042355392756599,0.3783694256732476,0.005622613067135232,0.005285324026517393
mental_illness,1985-1989,60,0.41224370809456945,0.37541318999658857,0.005565386155848077,0.005153076856394227
mental_illness,1985-1989,80,0.41884123381956,0.37108857480842483,0.005660331342912399,0.0051061252026417606
mental_illness,1990-1994,0,0.380459558979058,0.380459558979058,0.005095459004604105,0.005095459004604105
mental_illness,1990-1994,100,0.41957837007658483,0.356360119826179,0.005760004972498029,0.005372979652709038
mental_illness,1990-1994,20,0.38895856331554074,0.37419608512727776,0.005251128323914783,0.005112644991168132
mental_illness,1990-1994,40,0.39702350039317225,0.3693251385774993,0.0054467007540604994,0.0052302887354954775
mental_illness,1990-1994,60,0.4058219283003804,0.3648990374910629,0.005626904583087891,0.005317101119732279
mental_illness,1990-1994,80,0.412050879546172,0.3601106649252619,0.005660049414558456,0.005278368594757525
mental_illness,1995-1999,0,0.3943410204676709,0.3943410204676709,0.005363011334259422,0.005363011334259422
mental_illness,1995-1999,100,0.41382234995346945,0.3604399584662522,0.005733204623612176,0.0052460311543511134
mental_illness,1995-1999,20,0.396938673719372,0.38591231961794026,0.005473069174130006,0.0054042513007958645
mental_illness,1995-1999,40,0.401604175570494,0.37908918154973514,0.005529884357579254,0.005398777288960573
mental_illness,1995-1999,60,0.40829239338094075,0.3753961328746235,0.005699444879822027,0.005483396047141807
mental_illness,1995-1999,80,0.41079143195339657,0.3678951949443214,0.005740021244338216,0.005419976978439276
mental_illness,2000-2004,0,0.3960491573520533,0.3960491573520533,0.005760602324369322,0.005760602324369322
mental_illness,2000-2004,100,0.4211261071243636,0.3660916689932004,0.0058737180907548585,0.005634830248037216
mental_illness,2000-2004,20,0.40350457598140876,0.3915481867164191,0.005880660951915127,0.005827923070254936
mental_illness,2000-2004,40,0.4086510550463581,0.38431729988069796,0.005920256930582796,0.00581646621160402
mental_illness,2000-2004,60,0.4144900311666417,0.3800285801553035,0.005880244088434837,0.0057573987507844055
mental_illness,2000-2004,80,0.41828826689259113,0.37351414988203635,0.005852465012212373,0.005681800015565976
mental_illness,2005-2009,0,0.3922836020088844,0.3922836020088844,0.005591387000613816,0.005591387000613816
mental_illness,2005-2009,100,0.42575360240772875,0.3670347258013471,0.005834012323340657,0.005430845312987558
mental_illness,2005-2009,20,0.3977234501086044,0.3857003960144489,0.005589770393799896,0.005543700880762146
