target,epoch,injection_ratio,avg_arousal_index_high,avg_arousal_index_low,se_arousal_index_high,se_arousal_index_low
abuse,2015-2019,4,0.5236429125731676,0.5396196761730715,0.00941681948368519,0.008893825870256564
abuse,2015-2019,5,0.5236429125731676,0.5396196761730715,0.00941681948368519,0.008893825870256564
abuse,2015-2019,6,0.5236429125731676,0.5396196761730715,0.00941681948368519,0.008893825870256564
anxiety,1970-1974,1,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1970-1974,2,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1970-1974,3,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1970-1974,4,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1970-1974,5,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1970-1974,6,0.5289385290637278,0.5380188663687399,0.007848484948856064,0.0076328404546347
anxiety,1975-1979,1,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1975-1979,2,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1975-1979,3,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1975-1979,4,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1975-1979,5,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1975-1979,6,0.5340582416996073,0.5434522701245049,0.007993522922622183,0.007777772767245417
anxiety,1980-1984,1,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1980-1984,2,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1980-1984,3,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1980-1984,4,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1980-1984,5,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1980-1984,6,0.526901485561226,0.5388046400484731,0.00795964004786889,0.0076856174791308214
anxiety,1985-1989,1,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1985-1989,2,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1985-1989,3,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1985-1989,4,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1985-1989,5,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1985-1989,6,0.5310712635445338,0.5416466525383072,0.00811627124568552,0.007905387804947523
anxiety,1990-1994,1,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1990-1994,2,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1990-1994,3,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1990-1994,4,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1990-1994,5,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1990-1994,6,0.5199588310126613,0.5320697642924205,0.008489062912907236,0.00821317748439386
anxiety,1995-1999,1,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,1995-1999,2,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,1995-1999,3,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,1995-1999,4,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,1995-1999,5,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,1995-1999,6,0.5169768664085388,0.5279543579057744,0.008410920112397444,0.008250484746647729
anxiety,2000-2004,1,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2000-2004,2,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2000-2004,3,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2000-2004,4,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2000-2004,5,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2000-2004,6,0.5018509526285638,0.5160536146532425,0.008848099062248451,0.0086092088496084
anxiety,2005-2009,1,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2005-2009,2,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2005-2009,3,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2005-2009,4,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2005-2009,5,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2005-2009,6,0.5009755527440483,0.5148269564034889,0.008661419947537875,0.008368327192515384
anxiety,2010-2014,1,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2010-2014,2,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2010-2014,3,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2010-2014,4,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2010-2014,5,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2010-2014,6,0.5081291005073201,0.522111533444297,0.008918201658262282,0.00866104816740555
anxiety,2015-2019,1,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
anxiety,2015-2019,2,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
anxiety,2015-2019,3,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
anxiety,2015-2019,4,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
anxiety,2015-2019,5,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
anxiety,2015-2019,6,0.5128144711824814,0.5250932501504455,0.009004017647148022,0.008736401815645344
depression,1970-1974,1,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1970-1974,2,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1970-1974,3,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1970-1974,4,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1970-1974,5,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1970-1974,6,0.5022396512606028,0.5180091192586447,0.00892214769511683,0.00842721484487596
depression,1975-1979,1,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1975-1979,2,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1975-1979,3,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1975-1979,4,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1975-1979,5,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1975-1979,6,0.5047975678905955,0.5258124804249857,0.009369877128898288,0.008771487566351247
depression,1980-1984,1,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1980-1984,2,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1980-1984,3,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1980-1984,4,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1980-1984,5,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1980-1984,6,0.5107255059133602,0.5301342779739221,0.0093334090075986,0.008791583029183475
depression,1985-1989,1,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1985-1989,2,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1985-1989,3,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1985-1989,4,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1985-1989,5,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1985-1989,6,0.5201054837050384,0.5378434985550806,0.008692969493587777,0.008138618283834475
depression,1990-1994,1,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1990-1994,2,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1990-1994,3,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1990-1994,4,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1990-1994,5,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1990-1994,6,0.5098906401200372,0.5282295566196801,0.009172711554050483,0.008585143337071279
depression,1995-1999,1,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,1995-1999,2,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,1995-1999,3,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,1995-1999,4,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,1995-1999,5,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,1995-1999,6,0.5159933617360329,0.533427750380424,0.008859230643143617,0.008411025639188854
depression,2000-2004,1,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2000-2004,2,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2000-2004,3,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2000-2004,4,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2000-2004,5,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2000-2004,6,0.5025756055331112,0.5236088880452464,0.00912222022930952,0.008731135051345785
depression,2005-2009,1,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2005-2009,2,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2005-2009,3,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2005-2009,4,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2005-2009,5,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2005-2009,6,0.5128154816409702,0.5301319335303116,0.009299433032995649,0.008733080678666395
depression,2010-2014,1,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2010-2014,2,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2010-2014,3,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2010-2014,4,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2010-2014,5,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2010-2014,6,0.5066912510978021,0.5257463747438587,0.009409930414271841,0.008819708439394225
depression,2015-2019,1,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
depression,2015-2019,2,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
depression,2015-2019,3,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
depression,2015-2019,4,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
depression,2015-2019,5,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
depression,2015-2019,6,0.5039774078312056,0.5293755174663952,0.009715109512629449,0.009125430424286523
mental_health,1970-1974,1,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1970-1974,2,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1970-1974,3,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1970-1974,4,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1970-1974,5,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1970-1974,6,0.5768175458683902,0.5863550484163692,0.006448485418803022,0.005953997266806305
mental_health,1975-1979,1,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1975-1979,2,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1975-1979,3,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1975-1979,4,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1975-1979,5,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1975-1979,6,0.5682885781548596,0.5789622795728231,0.006149826587089502,0.005580792299661702
mental_health,1980-1984,1,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1980-1984,2,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1980-1984,3,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1980-1984,4,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1980-1984,5,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1980-1984,6,0.5719240398091239,0.5852341479237505,0.007079801028937016,0.0063852607197091805
mental_health,1985-1989,1,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1985-1989,2,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1985-1989,3,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1985-1989,4,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1985-1989,5,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1985-1989,6,0.5647642475390777,0.5768741798817466,0.007399538055289029,0.006823398641986082
mental_health,1990-1994,1,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1990-1994,2,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1990-1994,3,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1990-1994,4,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1990-1994,5,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1990-1994,6,0.5656257587292981,0.5779685952793665,0.007528044215071164,0.006917044978108621
mental_health,1995-1999,1,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,1995-1999,2,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,1995-1999,3,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,1995-1999,4,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,1995-1999,5,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,1995-1999,6,0.5658720289526953,0.5794638571658647,0.007877002546677926,0.007205623000104198
mental_health,2000-2004,1,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2000-2004,2,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2000-2004,3,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2000-2004,4,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2000-2004,5,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2000-2004,6,0.5560438968922943,0.5703672646044583,0.007985222029851162,0.007360065326631619
mental_health,2005-2009,1,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2005-2009,2,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2005-2009,3,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2005-2009,4,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2005-2009,5,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2005-2009,6,0.5546250335702044,0.5720596324030367,0.00812386114516846,0.007480583913086547
mental_health,2010-2014,1,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2010-2014,2,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2010-2014,3,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2010-2014,4,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2010-2014,5,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2010-2014,6,0.5561192426842786,0.5753819443491098,0.007812088362077354,0.007147782829337543
mental_health,2015-2019,1,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_health,2015-2019,2,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_health,2015-2019,3,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_health,2015-2019,4,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_health,2015-2019,5,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_health,2015-2019,6,0.5572303703040522,0.5737626810338331,0.008224603729837266,0.007616615192230308
mental_illness,1970-1974,1,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1970-1974,2,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1970-1974,3,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1970-1974,4,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1970-1974,5,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1970-1974,6,0.5368088920637517,0.5602419665024863,0.008187184220222164,0.007309660623016219
mental_illness,1975-1979,1,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1975-1979,2,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1975-1979,3,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1975-1979,4,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1975-1979,5,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1975-1979,6,0.5254954191279007,0.5478668331576748,0.007547598522548683,0.006913204284405695
mental_illness,1980-1984,1,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1980-1984,2,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1980-1984,3,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1980-1984,4,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1980-1984,5,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1980-1984,6,0.5249032337643413,0.5496899764733086,0.0074135784424238585,0.006673864956489775
mental_illness,1985-1989,1,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1985-1989,2,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1985-1989,3,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1985-1989,4,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1985-1989,5,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1985-1989,6,0.530952067832435,0.5555990757876026,0.008668317065298425,0.00788034569941444
mental_illness,1990-1994,1,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1990-1994,2,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1990-1994,3,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1990-1994,4,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1990-1994,5,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1990-1994,6,0.5257530569370921,0.5530926482087615,0.008239823804073284,0.00747758606480525
mental_illness,1995-1999,1,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,1995-1999,2,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,1995-1999,3,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,1995-1999,4,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,1995-1999,5,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,1995-1999,6,0.5199212894109503,0.5417161834302544,0.008311022801546015,0.007821019239035673
mental_illness,2000-2004,1,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2000-2004,2,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2000-2004,3,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2000-2004,4,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2000-2004,5,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2000-2004,6,0.525115040373412,0.5547778074330638,0.008931697927516332,0.007926537661933894
mental_illness,2005-2009,1,0.5204114154392863,0.5501800738936099,0.00868222383319025,0.007901143638677261
mental_illness,2005-2009,2,0.5204114154392863,0.5501800738936099,0.00868222383319025,0.007901143638677261
mental_illness,2005-2009,3,0.5204114154392863,0.5501800738936099,0.00868222383319025,0.007901143638677261
mental_illness,2005-2009,4,0.5204114154392863,0.5501800738936099,0.00868222383319025,0.007901143638677261
