target,epoch,injection_ratio,avg_arousal_index_high,avg_arousal_index_low,se_arousal_index_high,se_arousal_index_low
mental_illness,1990-1994,100,4.356626960612679,3.8508809586094315,0.04608003977998423,0.0429838372216723
mental_illness,1990-1994,20,4.111668506524326,3.9935686810182225,0.04200902659131826,0.04090115992934506
mental_illness,1990-1994,40,4.176188003145378,3.9546011086199946,0.043573606032483995,0.04184230988396382
mental_illness,1990-1994,60,4.246575426403043,3.9191922999285027,0.045015236664703126,0.04253680895785823
mental_illness,1990-1994,80,4.296407036369375,3.8808853194020947,0.045280395316467645,0.0422269487580602
mental_illness,1995-1999,0,4.154728163741367,4.154728163741367,0.04290409067407538,0.04290409067407538
mental_illness,1995-1999,100,4.310578799627756,3.8835196677300177,0.04586563698889741,0.04196824923480891
mental_illness,1995-1999,20,4.175509389754977,4.087298556943522,0.04378455339304005,0.043234010406366916
mental_illness,1995-1999,40,4.212833404563952,4.032713452397881,0.04423907486063403,0.04319021831168458
mental_illness,1995-1999,60,4.2663391470475265,4.003169062996988,0.04559555903857622,0.043867168377134454
mental_illness,1995-1999,80,4.286331455627172,3.9431615595545715,0.04592016995470573,0.043359815827514206
mental_illness,2000-2004,0,4.168393258816427,4.168393258816427,0.04608481859495458,0.04608481859495458
mental_illness,2000-2004,100,4.369008856994909,3.9287333519456036,0.04698974472603887,0.04507864198429773
mental_illness,2000-2004,20,4.22803660785127,4.132385493731353,0.047045287615321014,0.04662338456203949
mental_illness,2000-2004,40,4.269208440370865,4.074538399045584,0.04736205544466237,0.04653172969283216
mental_illness,2000-2004,60,4.315920249333134,4.040228641242428,0.0470419527074787,0.046059190006275244
mental_illness,2000-2004,80,4.346306135140729,3.988113199056291,0.04681972009769898,0.04545440012452781
mental_illness,2005-2009,0,4.138268816071075,4.138268816071075,0.04473109600491053,0.04473109600491053
mental_illness,2005-2009,100,4.40602881926183,3.9362778064107773,0.046672098586725254,0.04344676250390046
mental_illness,2005-2009,20,4.1817876008688355,4.0856031681155915,0.04471816315039917,0.04434960704609717
mental_illness,2005-2009,40,4.241800425293467,4.060265771369889,0.04532750544898256,0.04444781461635956
mental_illness,2005-2009,60,4.289125751070497,4.015632188561616,0.045486998037738036,0.043666358044996564
mental_illness,2005-2009,80,4.349264005553181,3.967058171620119,0.046734747003094615,0.044012282710065506
mental_illness,2010-2014,0,4.146394855089811,4.146394855089811,0.04466668004717521,0.04466668004717521
mental_illness,2010-2014,100,4.347264525204452,3.926922231818117,0.04544767932382739,0.04246708312141124
mental_illness,2010-2014,20,4.180488256069769,4.100286770589159,0.04587758829698772,0.044980914277174024
mental_illness,2010-2014,40,4.215632907854822,4.044974013122301,0.04544608235686536,0.043934635323306714
mental_illness,2010-2014,60,4.262432133625451,4.001161433088259,0.04583226628890897,0.04396592925663463
