target,epoch,injection_ratio,avg_valence_index_negative,avg_valence_index_positive,se_valence_index_negative,se_valence_index_positive
anxiety,1970-1974,40,5.204785776551999,5.382728399190382,0.06733265092692299,0.06430586126604423
anxiety,1970-1974,60,5.194420396469446,5.456737944458514,0.06644009118789374,0.06141485657778852
anxiety,1970-1974,80,5.18519809529323,5.507518531271698,0.0652573472679421,0.05900303467760985
anxiety,1975-1979,0,5.292074637847657,5.292074637847657,0.06605614924005675,0.06605614924005675
anxiety,1975-1979,100,5.16064314789879,5.558561283651423,0.0625277256946727,0.05452376338136913
anxiety,1975-1979,20,5.251648828452322,5.3247387036499845,0.0651254766873151,0.06386585674214196
anxiety,1975-1979,40,5.225368269891318,5.384570125494701,0.06400229491209682,0.061269747270878985
anxiety,1975-1979,60,5.214252031202503,5.453128143639293,0.06400678896565844,0.05973457699393033
anxiety,1975-1979,80,5.187480461708269,5.508656835896899,0.06324734321760964,0.05699841098508056
anxiety,1980-1984,0,5.252583138678102,5.252583138678102,0.06516192586842282,0.06516192586842282
anxiety,1980-1984,100,5.114458438997546,5.500061448559277,0.06560950270542584,0.059559457146579974
anxiety,1980-1984,20,5.247364490026496,5.320439220297785,0.06654692737173469,0.06521131849225914
anxiety,1980-1984,40,5.21617750740227,5.375699477695841,0.06671681976494787,0.06405084720661887
anxiety,1980-1984,60,5.187097467062721,5.415331555480601,0.06677891843590786,0.06293982058944489
anxiety,1980-1984,80,5.144529236945951,5.451182815133231,0.06649313144886904,0.06135148306370539
anxiety,1985-1989,0,5.26212484872831,5.26212484872831,0.06884135440567055,0.06884135440567055
anxiety,1985-1989,100,5.072775351785935,5.495170996804095,0.06683305923762627,0.060416909289068385
anxiety,1985-1989,20,5.20026200904937,5.272483432581981,0.06906466579672241,0.06804375213102501
anxiety,1985-1989,40,5.169255687941134,5.3348773581055715,0.06741510074713963,0.06531492277173333
anxiety,1985-1989,60,5.131665348239148,5.3771963582942,0.0662855586112023,0.06313158856681597
anxiety,1985-1989,80,5.095915436384398,5.431244140221193,0.06703176196188626,0.06248827982916979
anxiety,1990-1994,0,5.12999996986463,5.12999996986463,0.07197653800679651,0.07197653800679651
anxiety,1990-1994,100,5.078033779466613,5.48966155611734,0.06881520977164723,0.061849073558533293
anxiety,1990-1994,20,5.128962590014558,5.224512682805065,0.07046989946851254,0.06931735291957417
anxiety,1990-1994,40,5.12780474941743,5.289048446819109,0.06979440079506499,0.06750807508534805
anxiety,1990-1994,60,5.1098589130811,5.367580428022718,0.0693160202611017,0.06528881890321935
anxiety,1990-1994,80,5.076223285265106,5.401784740764402,0.06921277633566322,0.06450329806985443
anxiety,1995-1999,0,5.1691917566087415,5.1691917566087415,0.0709291376965585,0.0709291376965585
anxiety,1995-1999,100,5.080791730449512,5.481022637977472,0.06788210599634667,0.060949252999229195
anxiety,1995-1999,20,5.149800423434174,5.260988384268619,0.07139567602304599,0.07009576064106293
anxiety,1995-1999,40,5.09627502855413,5.291495507458851,0.07051052427769788,0.06791618320807645
anxiety,1995-1999,60,5.099623943771311,5.3625995204780335,0.06900557087551054,0.06484377295073043
anxiety,1995-1999,80,5.088598107721577,5.420232532131482,0.06832663412851489,0.062829391016383
