target,epoch,injection_ratio,avg_valence_index_negative,avg_valence_index_positive,se_valence_index_negative,se_valence_index_positive
illness,2010-2014,100,0.3860444395868107,0.4547576679382473,,
illness,2010-2014,20,0.4034483768297359,0.4149998040441423,,
illness,2010-2014,40,0.4062475254153833,0.4282043428141623,,
illness,2010-2014,60,0.3965320935025812,0.4347229376286268,,
illness,2010-2014,80,0.403323864730075,0.4510944883264601,,
illness,2015-2019,0,0.3911182291805744,0.3911182291805744,,
illness,2015-2019,100,0.3847928192000835,0.455966822721064,,
illness,2015-2019,20,0.395686331173405,0.4071393403038382,,
illness,2015-2019,40,0.3949824017463251,0.4206616109218448,,
illness,2015-2019,60,0.3912568189101293,0.431261338930577,,
illness,2015-2019,80,0.3895010001109912,0.4454143992066383,,
trauma,1970-1974,0,0.2142143082391056,0.2142143082391056,,
trauma,1970-1974,100,0.1927983963575501,0.2977973982118644,,
trauma,1970-1974,20,0.207055632783366,0.24446765616137,,
trauma,1970-1974,40,0.2052334419661952,0.2492652814534883,,
trauma,1970-1974,60,0.2052334419661952,0.2492652814534883,,
trauma,1970-1974,80,0.2101851724371637,0.2695324343548196,,
trauma,1975-1979,0,0.2739693163804567,0.2739693163804567,,
trauma,1975-1979,100,0.163182010112161,0.3730374120853163,,
trauma,1975-1979,20,0.2426890320066984,0.301169271051832,,
trauma,1975-1979,40,0.2410325496520444,0.3034219934819014,,
trauma,1975-1979,60,0.2442131055894517,0.3186779256444424,,
trauma,1975-1979,80,0.2374128597777425,0.3473371179541572,,
trauma,1980-1984,0,0.2945211751163006,0.2945211751163006,,
trauma,1980-1984,100,0.2542947291005403,0.3601723833754659,,
trauma,1980-1984,20,0.2902760335756466,0.3119337224401533,,
trauma,1980-1984,40,0.2788087109746411,0.3193594254851341,,
trauma,1980-1984,60,0.2644094294607639,0.3280306157805026,,
trauma,1980-1984,80,0.2637908487049862,0.3410522853266448,,
trauma,1985-1989,0,0.3292225850154646,0.3292225850154646,,
trauma,1985-1989,100,0.2724784424044192,0.3806862411452457,,
trauma,1985-1989,20,0.3125056549687869,0.3366866498389281,,
trauma,1985-1989,40,0.3045398624020163,0.3521921654513572,,
trauma,1985-1989,60,0.2946246532811782,0.3612014332711696,,
trauma,1985-1989,80,0.2789983280431479,0.362762601159513,,
trauma,1990-1994,0,0.376884113711305,0.376884113711305,,
trauma,1990-1994,100,0.3342513582175598,0.4110689698439091,,
trauma,1990-1994,20,0.3740469573382288,0.3851564854094759,,
trauma,1990-1994,40,0.3634633227707818,0.393457182938233,,
trauma,1990-1994,60,0.3499903559396043,0.4014864219892771,,
trauma,1990-1994,80,0.3444424855755642,0.4080946935322136,,
trauma,1995-1999,0,0.3941508271479979,0.3941508271479979,,
trauma,1995-1999,100,0.3479761940822936,0.4317800906579941,,
trauma,1995-1999,20,0.3856778888381086,0.4023704013945535,,
trauma,1995-1999,40,0.3850147440177388,0.412950941728428,,
trauma,1995-1999,60,0.3680218902598134,0.416061071081087,,
trauma,1995-1999,80,0.3591824414464645,0.4239544139709323,,
trauma,2000-2004,0,0.3998696664930321,0.3998696664930321,,
trauma,2000-2004,100,0.361227631913498,0.4457219853624701,,
trauma,2000-2004,20,0.3836646944810636,0.4040030012005008,,
trauma,2000-2004,40,0.3788148208321072,0.4150756550547667,,
trauma,2000-2004,60,0.3640319934948347,0.4200345339258201,,
trauma,2000-2004,80,0.3622045584451407,0.429189640276134,,
trauma,2005-2009,0,0.4139583236100151,0.4139583236100151,,
trauma,2005-2009,100,0.3575369344390929,0.4590849803946912,,
trauma,2005-2009,20,0.407938734631054,0.4292341940039769,,
trauma,2005-2009,40,0.4020872310865671,0.4443826512787491,,
trauma,2005-2009,60,0.3921355002457276,0.4517840982601045,,
trauma,2005-2009,80,0.3731742665152996,0.4564271896723657,,
trauma,2010-2014,0,0.4121030212091282,0.4121030212091282,,
trauma,2010-2014,100,0.3457089315028862,0.4505882336404173,,
trauma,2010-2014,20,0.4028355636410415,0.4227378910072148,,
trauma,2010-2014,40,0.3897192996544762,0.4302822193391621,,
trauma,2010-2014,60,0.3775831185476854,0.4427167574893683,,
trauma,2010-2014,80,0.3585775754023343,0.4481482322458178,,
trauma,2015-2019,0,0.3938336298558861,0.3938336298558861,,
trauma,2015-2019,100,0.3452888493016363,0.4499134212583303,,
trauma,2015-2019,20,0.3796679976172746,0.4043941859770567,,
trauma,2015-2019,40,0.3743877015132457,0.4189010136537254,,
trauma,2015-2019,60,0.3664804399581626,0.4285649694679304,,
trauma,2015-2019,80,0.3570497151240706,0.438355262468569,,
